playlist_id,playlist,playlist_owner,track_id,track_name_x,track_duration,explicit_x,artist,album,added_at,artists,album_name,track_name_y,popularity,duration_ms,explicit_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5Yiwmn4PZAzVAms9UDICU2,白金ディスコ,256573,False,['物語シリーズ'],Utamonogatari Special Edition (Original Soundtrack),2025-02-28T18:56:39Z,物語シリーズ,Utamonogatari Special Edition (Original Soundtrack),白金ディスコ,50,256573,False,0.738,0.929,11,-3.257,1,0.0362,0.0546,0.0,0.318,0.862,116.996,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4EG10OLde2d8EisbYoKTuZ,三原色,205213,False,['PELICAN FANCLUB'],解放のヒント,2025-02-28T18:56:52Z,PELICAN FANCLUB,解放のヒント,三原色,56,205213,False,0.433,0.853,6,-4.237,0,0.0405,0.0114,0.0,0.162,0.697,100.002,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4EG10OLde2d8EisbYoKTuZ,三原色,205213,False,['PELICAN FANCLUB'],解放のヒント,2025-02-28T18:56:52Z,PELICAN FANCLUB,解放のヒント,三原色,56,205213,False,0.433,0.853,6,-4.237,0,0.0405,0.0114,0.0,0.162,0.697,100.002,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,172fMG26G2OoEzzg0wn26r,白日,276373,False,['King Gnu'],CEREMONY,2025-02-28T18:58:09Z,King Gnu,CEREMONY,白日,67,276373,False,0.599,0.891,1,-3.242,1,0.116,0.562,0.0,0.322,0.694,93.029,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7AqUE5AY514dbzeOAfJRa0,LOSER,243813,False,['Kenshi Yonezu'],BOOTLEG,2025-02-28T18:59:21Z,Kenshi Yonezu,BOOTLEG,LOSER,62,243813,False,0.679,0.931,1,-3.74,0,0.0474,0.00466,0.0,0.0652,0.962,121.001,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7AqUE5AY514dbzeOAfJRa0,LOSER,243813,False,['Kenshi Yonezu'],BOOTLEG,2025-02-28T18:59:21Z,Kenshi Yonezu,BOOTLEG,LOSER,62,243813,False,0.679,0.931,1,-3.74,0,0.0474,0.00466,0.0,0.0652,0.962,121.001,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3FUqp10RhCmMjyyB9extmo,花に亡霊,241226,False,['ヨルシカ'],盗作,2025-02-28T18:59:26Z,ヨルシカ,盗作,花に亡霊,60,241226,False,0.646,0.45,4,-6.628,1,0.0482,0.573,0.0,0.0768,0.413,90.01,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7AhMVnj6N89jmuCKNyr0AZ,ラブ・ドラマティック,263613,False,"['Masayuki Suzuki', '伊原六花']",ラブ・ドラマティック,2025-02-28T18:59:35Z,Masayuki Suzuki;伊原六花,ラブ・ドラマティック,ラブ・ドラマティック,57,263613,False,0.71,0.798,9,-5.309,1,0.0343,0.364,0.0,0.354,0.789,129.039,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,543jStmHR1VrSfpxmjUIn6,フィクション,230760,False,['sumika'],Chime,2025-02-28T18:59:43Z,sumika,Chime,フィクション,64,230760,False,0.658,0.94,2,-2.427,1,0.0339,0.144,0.0,0.101,0.694,122.992,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,543jStmHR1VrSfpxmjUIn6,フィクション,230760,False,['sumika'],Chime,2025-02-28T18:59:43Z,sumika,Chime,フィクション,64,230760,False,0.658,0.94,2,-2.427,1,0.0339,0.144,0.0,0.101,0.694,122.992,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,543jStmHR1VrSfpxmjUIn6,フィクション,230760,False,['sumika'],Chime,2025-02-28T18:59:43Z,sumika,Chime,フィクション,64,230760,False,0.658,0.94,2,-2.427,1,0.0339,0.144,0.0,0.101,0.694,122.992,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5KAI6nfg3wQRmtwJ0PPaEW,KISS OF DEATH（Produced by HYDE）,250200,False,['Mika Nakashima'],雪の華15周年記念ベスト盤 BIBLE,2025-02-28T19:00:08Z,Mika Nakashima,雪の華15周年記念ベスト盤 BIBLE,KISS OF DEATH(Produced by HYDE),60,250200,False,0.544,0.908,5,-3.174,1,0.0743,0.000776,0.0,0.366,0.192,122.037,4,j-pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),210960,False,"['Gym Class Heroes', 'Adam Levine']",The Papercut Chronicles II,2021-09-23T23:30:36Z,Gym Class Heroes;Adam Levine,The Papercut Chronicles II,Stereo Hearts (feat. Adam Levine),82,210960,False,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),210960,False,"['Gym Class Heroes', 'Adam Levine']",The Papercut Chronicles II,2021-09-23T23:30:36Z,Gym Class Heroes;Adam Levine,The Papercut Chronicles II,Stereo Hearts (feat. Adam Levine),82,210960,False,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,199986,False,['One Direction'],Up All Night,2021-09-23T23:30:50Z,One Direction,Up All Night,What Makes You Beautiful,84,199986,False,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,4,pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",216773,False,['Train'],"Save Me, San Francisco (Golden Gate Edition)",2021-09-23T23:30:54Z,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",82,216773,False,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,220734,False,['Bruno Mars'],Doo-Wops & Hooligans,2021-09-23T23:30:57Z,Bruno Mars,Doo-Wops & Hooligans,Just the Way You Are,82,220734,False,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,237493,False,['Vanessa Carlton'],Be Not Nobody,2021-09-23T23:31:19Z,Vanessa Carlton,Be Not Nobody,A Thousand Miles,77,237493,False,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,4,piano
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,213306,False,['Backstreet Boys'],Millennium,2021-09-23T23:31:25Z,Backstreet Boys,Millennium,I Want It That Way,81,213306,False,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,193733,False,['Rixton'],Let The Road,2021-09-23T23:31:55Z,Rixton,Let The Road,Me And My Broken Heart,79,193733,False,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,193733,False,['Rixton'],Let The Road,2021-09-23T23:31:55Z,Rixton,Let The Road,Me And My Broken Heart,79,193733,False,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0ct6r3EGTcMLPtrXHDvVjc,The Nights,176658,False,['Avicii'],The Days / Nights,2021-09-23T23:32:08Z,Avicii,The Days / Nights,The Nights,86,176658,False,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0ct6r3EGTcMLPtrXHDvVjc,The Nights,176658,False,['Avicii'],The Days / Nights,2021-09-23T23:32:08Z,Avicii,The Days / Nights,The Nights,86,176658,False,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,edm
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0ct6r3EGTcMLPtrXHDvVjc,The Nights,176658,False,['Avicii'],The Days / Nights,2021-09-23T23:32:08Z,Avicii,The Days / Nights,The Nights,86,176658,False,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,6FE2iI43OZnszFLuLtvvmg,Classic,175426,False,['MKTO'],MKTO,2021-09-23T23:32:26Z,MKTO,MKTO,Classic,82,175426,False,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,6RtPijgfPKROxEzTHNRiDp,Rude,224840,False,['MAGIC!'],Don't Kill the Magic,2021-09-23T23:33:57Z,MAGIC!,Don't Kill the Magic,Rude,81,224840,False,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,4,reggae
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,6cmm1LMvZdB5zsCwX5BjqE,Down,212506,False,"['Jay Sean', 'Lil Wayne']",All Or Nothing,2021-09-23T23:34:24Z,Jay Sean;Lil Wayne,All Or Nothing,Down,78,212506,False,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,245493,False,['One Direction'],Midnight Memories (Deluxe),2021-09-23T23:35:41Z,One Direction,Midnight Memories (Deluxe),Story of My Life,83,245493,False,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,199080,False,['WALK THE MOON'],TALKING IS HARD,2021-09-23T23:38:30Z,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,199080,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,alt-rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,199080,False,['WALK THE MOON'],TALKING IS HARD,2021-09-23T23:38:30Z,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,199080,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,alternative
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,199080,False,['WALK THE MOON'],TALKING IS HARD,2021-09-23T23:38:30Z,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,199080,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,60wwxj6Dd9NJlirf84wr2c,Clarity,271426,False,"['Zedd', 'Foxes']",Clarity,2021-09-23T23:42:11Z,Zedd;Foxes,Clarity,Clarity,75,271426,False,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,edm
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,60wwxj6Dd9NJlirf84wr2c,Clarity,271426,False,"['Zedd', 'Foxes']",Clarity,2021-09-23T23:42:11Z,Zedd;Foxes,Clarity,Clarity,75,271426,False,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,electro
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,60wwxj6Dd9NJlirf84wr2c,Clarity,271426,False,"['Zedd', 'Foxes']",Clarity,2021-09-23T23:42:11Z,Zedd;Foxes,Clarity,Clarity,75,271426,False,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,german
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,60wwxj6Dd9NJlirf84wr2c,Clarity,271426,False,"['Zedd', 'Foxes']",Clarity,2021-09-23T23:42:11Z,Zedd;Foxes,Clarity,Clarity,75,271426,False,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,house
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,60wwxj6Dd9NJlirf84wr2c,Clarity,271426,False,"['Zedd', 'Foxes']",Clarity,2021-09-23T23:42:11Z,Zedd;Foxes,Clarity,Clarity,75,271426,False,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,techno
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,6Uy6K3KdmUdAfelUp0SeXn,Brave,220573,False,['Sara Bareilles'],The Blessed Unrest,2021-09-23T23:48:29Z,Sara Bareilles,The Blessed Unrest,Brave,70,220573,False,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,acoustic
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,37f4ITSlgPX81ad2EvmVQr,Fight Song,204013,False,['Rachel Platten'],Wildfire,2021-09-23T23:48:46Z,Rachel Platten,Wildfire,Fight Song,77,204013,False,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,7xoUc6faLbCqZO6fQEYprd,One Last Time,197266,False,['Ariana Grande'],My Everything (Deluxe),2021-09-23T23:54:59Z,Ariana Grande,My Everything (Deluxe),One Last Time,83,197266,False,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,1hZk9dktp4yRFTm0TrycuH,If I Lose Myself - Alesso vs OneRepublic,214813,False,"['OneRepublic', 'Alesso']",Native,2021-09-24T00:03:51Z,OneRepublic;Alesso,Native,If I Lose Myself - Alesso vs OneRepublic,60,214813,False,0.523,0.782,2,-4.846,1,0.041,0.219,1.03e-05,0.133,0.164,125.998,4,piano
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,192789,False,['Capital Cities'],In A Tidal Wave Of Mystery (Deluxe Edition),2021-09-24T00:07:47Z,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),Safe And Sound,83,192789,False,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,233478,False,['Bruno Mars'],Unorthodox Jukebox,2021-09-24T00:08:28Z,Bruno Mars,Unorthodox Jukebox,Locked out of Heaven,87,233478,False,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),227833,False,"['Clean Bandit', 'Jess Glynne']",Rather Be (feat. Jess Glynne),2021-09-24T00:09:25Z,Clean Bandit;Jess Glynne,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),72,227833,False,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4,funk
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),212459,False,"['Clean Bandit', 'Zara Larsson']",Symphony (feat. Zara Larsson),2021-09-24T00:09:32Z,Clean Bandit;Zara Larsson,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),75,212459,False,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),212459,False,"['Clean Bandit', 'Zara Larsson']",Symphony (feat. Zara Larsson),2021-09-24T00:09:32Z,Clean Bandit;Zara Larsson,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),75,212459,False,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4,edm
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),212459,False,"['Clean Bandit', 'Zara Larsson']",Symphony (feat. Zara Larsson),2021-09-24T00:09:32Z,Clean Bandit;Zara Larsson,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),75,212459,False,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4,funk
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),212459,False,"['Clean Bandit', 'Zara Larsson']",Symphony (feat. Zara Larsson),2021-09-24T00:09:32Z,Clean Bandit;Zara Larsson,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),75,212459,False,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4,house
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),215693,False,"['Cobra Starship', 'Sabi']",Night Shades,2021-09-24T00:09:38Z,Cobra Starship;Sabi,Night Shades,You Make Me Feel... (feat. Sabi),71,215693,False,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4,punk
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,205946,False,"['DJ Snake', 'Justin Bieber']",Encore,2021-09-24T00:11:39Z,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,205946,False,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,205946,False,"['DJ Snake', 'Justin Bieber']",Encore,2021-09-24T00:11:39Z,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,205946,False,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,edm
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,205946,False,"['DJ Snake', 'Justin Bieber']",Encore,2021-09-24T00:11:39Z,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,205946,False,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,electro
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,205946,False,"['DJ Snake', 'Justin Bieber']",Encore,2021-09-24T00:11:39Z,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,205946,False,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,electronic
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,205946,False,"['DJ Snake', 'Justin Bieber']",Encore,2021-09-24T00:11:39Z,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,205946,False,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,22UDw8rSfLbUsaAGTXQ4Z8,American Boy,284733,True,"['Estelle', 'Kanye West']",Shine,2021-09-24T00:12:17Z,Estelle;Kanye West,Shine,American Boy,78,284733,True,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,4,soul
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX),155337,True,"['Icona Pop', 'Charli xcx']",I Love It (feat. Charli XCX),2021-09-24T00:12:58Z,Icona Pop;Charli XCX,I Love It (feat. Charli XCX),I Love It (feat. Charli XCX),63,155337,True,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,4,swedish
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX),155337,True,"['Icona Pop', 'Charli xcx']",I Love It (feat. Charli XCX),2021-09-24T00:12:58Z,Icona Pop;Charli XCX,I Love It (feat. Charli XCX),I Love It (feat. Charli XCX),63,155337,True,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,4,synth-pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,213293,False,"['Mike Posner', 'Gigamesh']",31 Minutes to Takeoff,2021-09-24T00:19:28Z,Mike Posner;Gigamesh,31 Minutes to Takeoff,Cooler Than Me - Single Mix,76,213293,False,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,4,edm
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3DamFFqW32WihKkTVlwTYQ,Fireflies,228346,False,['Owl City'],Ocean Eyes,2021-09-24T00:21:14Z,Owl City,Ocean Eyes,Fireflies,79,228346,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,indie-pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3DamFFqW32WihKkTVlwTYQ,Fireflies,228346,False,['Owl City'],Ocean Eyes,2021-09-24T00:21:14Z,Owl City,Ocean Eyes,Fireflies,79,228346,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,indie
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3DamFFqW32WihKkTVlwTYQ,Fireflies,228346,False,['Owl City'],Ocean Eyes,2021-09-24T00:21:14Z,Owl City,Ocean Eyes,Fireflies,79,228346,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,232533,False,"[""Plain White T's""]",All That We Needed,2021-09-24T00:21:38Z,Plain White T's,All That We Needed,Hey There Delilah,80,232533,False,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",196160,False,['Shakira'],Laundry Service,2021-09-24T00:23:14Z,Shakira,Laundry Service,"Whenever, Wherever",75,196160,False,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,4,latin
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,244586,False,['Michael Bublé'],Crazy Love,2021-09-24T00:25:23Z,Michael Bublé,Crazy Love,Haven't Met You Yet,72,244586,False,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,4,j-pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,244586,False,['Michael Bublé'],Crazy Love,2021-09-24T00:25:23Z,Michael Bublé,Crazy Love,Haven't Met You Yet,72,244586,False,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,4,jazz
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3TcL0dyCMyr0kyTTc4NLgI,Who Says,195613,False,['Selena Gomez & The Scene'],When The Sun Goes Down,2021-09-24T00:27:55Z,Selena Gomez & The Scene,When The Sun Goes Down,Who Says,77,195613,False,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3TcL0dyCMyr0kyTTc4NLgI,Who Says,195613,False,['Selena Gomez & The Scene'],When The Sun Goes Down,2021-09-24T00:27:55Z,Selena Gomez & The Scene,When The Sun Goes Down,Who Says,77,195613,False,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,4,pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,194240,False,['American Authors'],"Oh, What A Life",2021-09-24T00:28:02Z,American Authors,"Oh, What A Life",Best Day Of My Life,79,194240,False,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,indie-pop
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,194240,False,['American Authors'],"Oh, What A Life",2021-09-24T00:28:02Z,American Authors,"Oh, What A Life",Best Day Of My Life,79,194240,False,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,indie
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,194240,False,['American Authors'],"Oh, What A Life",2021-09-24T00:28:02Z,American Authors,"Oh, What A Life",Best Day Of My Life,79,194240,False,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,rock
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3DmW6y7wTEYHJZlLo1r6XJ,Shower,206166,False,['Becky G'],Shower,2021-09-24T00:30:05Z,Becky G,Shower,Shower,78,206166,False,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,dance
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3DmW6y7wTEYHJZlLo1r6XJ,Shower,206166,False,['Becky G'],Shower,2021-09-24T00:30:05Z,Becky G,Shower,Shower,78,206166,False,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,latin
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3DmW6y7wTEYHJZlLo1r6XJ,Shower,206166,False,['Becky G'],Shower,2021-09-24T00:30:05Z,Becky G,Shower,Shower,78,206166,False,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,reggae
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,3DmW6y7wTEYHJZlLo1r6XJ,Shower,206166,False,['Becky G'],Shower,2021-09-24T00:30:05Z,Becky G,Shower,Shower,78,206166,False,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,reggaeton
4bhFPbVm2rVAmMzRTDzCVk,Pop,chrishui,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,266600,False,['Of Monsters and Men'],My Head Is An Animal,2021-09-24T00:32:26Z,Of Monsters and Men,My Head Is An Animal,Little Talks,80,266600,False,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4,folk
